Channel:	8	SampleRate:	1000	Resolution:	24	Notch:	60Hz			
Time	Ch1	Ch2	Ch3	Ch4	Ch5	Ch6	Ch7	Ch8	Event	
18:23:19.4374	    -0.86	     9.73	    26.89	     2.29	   342.75	    16.02	    29.75	    29.18	  0
18:23:19.4374	    -1.72	     9.16	    28.04	     6.01	   346.18	    15.45	    30.33	    29.75	  0
18:23:19.4384	    -2.29	     8.30	    29.75	     7.44	   346.76	    15.16	    30.04	    29.47	  0
18:23:19.4394	    -2.29	     8.01	    32.62	    11.44	   349.33	    14.31	    29.18	    30.04	  0
18:23:19.4394	    -1.14	     8.58	    34.33	    16.02	   351.91	    13.45	    29.75	    30.33	  0
18:23:19.4394	    -1.72	     7.44	    38.05	    18.88	   352.76	     9.44	    26.32	    25.75	  0
18:23:19.4443	    -3.72	     4.86	    41.48	    20.60	   351.62	     3.15	    17.74	    16.88	  0
18:23:19.4443	    -4.86	     3.15	    42.63	    23.46	   356.77	    -2.29	     9.73	     8.87	  0
18:23:19.4453	    -6.01	     1.43	    41.48	    26.32	   365.35	    -6.87	     3.43	     2.86	  0
18:23:19.4453	    -5.72	     1.72	    38.62	    29.47	   369.64	    -9.16	     0.00	    -1.14	  0
18:23:19.4512	    -7.15	     0.29	    35.48	    29.18	   367.36	   -12.02	    -3.72	    -5.72	  0
18:23:19.4512	   -11.73	    -3.15	    31.19	    30.90	   368.50	   -17.45	    -7.44	   -10.59	  0
18:23:19.4512	   -14.59	    -5.72	    32.62	    52.36	   369.93	   -21.17	    -5.44	   -10.59	  0
18:23:19.4512	   -13.16	    -4.29	    16.31	    50.35	   362.21	   -21.74	   -13.45	   -13.73	  0
18:23:19.4552	   -14.31	    -4.86	     0.86	    27.18	   344.18	   -23.17	   -19.17	   -18.31	  0
18:23:19.4552	   -15.45	    -5.44	    -3.15	    10.59	   313.85	   -24.32	   -22.60	   -22.03	  0
18:23:19.4552	   -14.59	    -4.58	    -0.86	     3.43	   287.82	   -24.32	   -22.32	   -23.17	  0
18:23:19.4562	   -12.02	    -2.00	    -4.29	   -12.59	   244.62	   -23.46	   -24.32	   -25.75	  0
18:23:19.4582	   -10.30	    -0.29	    -2.57	   -31.19	   198.84	   -22.60	   -24.32	   -25.18	  0
18:23:19.4582	    -8.58	     1.43	     9.44	   -20.31	   167.37	   -22.32	   -16.31	   -17.74	  0
18:23:19.4592	    -4.29	     6.58	    10.87	   -21.74	   130.18	   -19.74	   -15.74	   -14.88	  0
18:23:19.4592	    -1.72	     9.73	    26.61	    -3.15	   113.30	   -16.59	    -4.29	    -5.44	  0
18:23:19.4649	     1.43	    14.02	    32.62	     9.16	   110.72	   -13.16	    -3.15	    -1.72	  0
18:23:19.4649	     4.01	    16.88	    31.76	     3.43	   114.15	   -10.59	    -4.01	    -0.29	  0
18:23:19.4649	     4.58	    16.88	    37.77	    12.87	   114.15	   -10.01	     2.29	     4.58	  0
18:23:19.4659	     7.15	    19.45	    31.76	     6.01	   110.15	    -8.30	    -3.15	     2.29	  0
18:23:19.4659	     5.72	    17.74	    31.19	     6.01	   113.30	   -10.01	    -4.29	     1.43	  0
18:23:19.4659	     4.58	    15.74	    33.76	    26.32	   116.73	   -11.44	     0.00	     4.58	  0
18:23:19.4659	     6.01	    16.59	    26.89	    40.91	   117.02	    -9.73	     0.00	     6.29	  0
18:23:19.4659	     4.86	    15.74	    19.74	    47.78	   121.02	   -10.59	    -1.72	     5.44	  0
18:23:19.4692	     1.43	    12.59	     8.01	    49.78	   123.60	   -12.30	    -6.29	     1.14	  0
18:23:19.4692	     0.00	    10.87	     0.57	    52.93	   129.60	   -12.30	    -6.29	     0.86	  0
18:23:19.4692	    -1.43	     8.01	    -2.86	    54.65	   151.35	   -12.87	    -3.43	     2.57	  0
18:23:19.4692	    -4.58	     4.29	    -6.01	    56.65	   170.80	   -14.31	    -1.43	     4.29	  0
18:23:19.4748	    -7.72	     0.86	     3.15	    73.81	   217.72	   -16.02	     5.15	     9.44	  0
18:23:19.4748	   -12.30	    -3.43	     4.86	    93.56	   268.94	   -19.45	     6.01	    10.01	  0
18:23:19.4748	   -15.74	    -6.58	     1.43	    88.12	   303.55	   -20.60	     1.43	     6.58	  0
18:23:19.4759	   -18.88	    -9.73	    12.59	    98.13	   346.18	   -21.17	     9.44	    12.59	  0
18:23:19.4791	   -18.88	   -10.01	     7.72	    90.12	   364.78	   -20.31	     6.87	    12.59	  0
18:23:19.4791	   -17.17	    -8.87	    16.59	    88.69	   368.79	   -18.02	    13.73	    17.45	  0
18:23:19.4791	   -16.88	    -8.87	    25.75	    98.13	   366.21	   -17.74	    17.17	    19.45	  0
18:23:19.4791	   -14.59	    -6.58	    14.88	    69.24	   362.21	   -16.31	     2.00	     9.16	  0
18:23:19.4811	   -12.59	    -5.15	    17.45	    52.93	   351.62	   -13.45	     4.29	    11.16	  0
18:23:19.4811	    -9.73	    -2.57	    18.31	    50.93	   339.32	   -10.30	     8.30	    16.31	  0
18:23:19.4811	    -7.72	     0.00	    10.59	    28.32	   336.46	    -7.72	     2.86	    14.02	  0
18:23:19.4811	    -9.16	    -0.57	    11.73	    25.46	   333.88	    -8.87	     3.72	    12.87	  0
18:23:19.4871	    -6.87	     0.86	     1.43	     6.87	   319.00	    -7.44	    -4.58	     8.01	  0
18:23:19.4871	    -2.00	     4.86	     9.16	    -5.44	   299.26	    -2.86	    -0.86	    12.02	  0
18:23:19.4871	    -0.29	     6.01	    16.59	     1.43	   284.96	    -2.00	     3.72	    15.16	  0
18:23:19.4871	     0.29	     6.87	    14.02	    -4.58	   269.22	    -2.00	     0.00	    11.73	  0
18:23:19.4905	     0.57	     6.87	    25.46	    10.59	   258.35	    -1.72	     7.44	    15.45	  0
18:23:19.4915	     1.14	     6.58	    26.32	    27.18	   240.61	    -2.00	     8.01	    16.88	  0
18:23:19.4915	     2.57	     7.15	    29.47	    38.05	   221.73	    -1.43	     7.15	    17.74	  0
18:23:19.4915	     5.72	    10.01	    39.77	    49.50	   216.01	     0.29	    11.44	    20.89	  0
18:23:19.4952	     9.16	    13.45	    47.49	    60.37	   215.44	     2.00	    13.73	    23.17	  0
18:23:19.4952	     9.73	    14.31	    53.79	    66.09	   215.72	     1.14	    12.59	    22.89	  0
18:23:19.4952	     9.73	    14.88	    57.51	    70.95	   214.00	    -0.29	     9.16	    22.32	  0
18:23:19.4952	    11.16	    17.17	    56.93	    76.39	   217.72	     0.00	     8.87	    23.46	  0
18:23:19.4976	    10.87	    17.45	    62.37	    95.56	   220.01	    -0.86	    16.88	    30.04	  0
18:23:19.4976	     9.44	    16.88	    64.95	   111.87	   225.16	    -3.15	    16.88	    30.04	  0
18:23:19.4976	     8.58	    16.02	    59.22	   103.00	   226.88	    -5.44	     8.30	    22.60	  0
18:23:19.4976	     6.58	    13.73	    48.64	    88.98	   219.73	    -8.58	     0.86	    16.02	  0
18:23:19.5037	     5.44	    11.73	    31.76	    56.65	   213.43	   -10.30	   -10.01	     7.72	  0
18:23:19.5037	     0.86	     6.58	    24.03	    39.20	   204.85	   -14.31	   -11.44	     5.15	  0
18:23:19.5037	    -4.01	     1.14	     4.58	    10.01	   193.12	   -18.31	   -20.31	    -1.14	  0
18:23:19.5037	    -8.87	    -3.72	     2.57	    -5.72	   197.12	   -20.89	   -19.74	    -0.29	  0
18:23:19.5077	   -12.02	    -6.87	     0.00	   -17.17	   190.83	   -22.32	   -20.89	     1.14	  0
18:23:19.5077	   -16.31	   -10.59	   -13.16	   -43.20	   169.66	   -25.46	   -25.46	     0.00	  0
18:23:19.5087	   -24.03	   -16.88	   -21.74	   -69.81	   149.35	   -31.76	   -31.76	    -6.58	  0
18:23:19.5087	   -29.18	   -20.89	   -26.89	  -103.86	   122.17	   -35.76	   -37.19	   -11.73	  0
18:23:19.5137	   -36.05	   -27.47	   -16.88	  -106.14	   123.02	   -41.77	   -32.90	    -9.73	  0
18:23:19.5147	   -41.20	   -32.62	   -23.46	  -122.45	   127.89	   -47.21	   -41.20	   -15.45	  0
18:23:19.5147	   -44.92	   -36.05	   -16.88	  -131.03	   130.46	   -50.93	   -41.77	   -15.74	  0
18:23:19.5147	   -50.35	   -41.20	   -10.30	  -123.02	   149.06	   -56.08	   -40.63	   -15.45	  0
18:23:19.5197	   -54.93	   -45.49	   -10.59	  -120.74	   163.08	   -59.51	   -43.20	   -16.59	  0
18:23:19.5207	   -57.51	   -47.49	   -10.59	  -122.17	   176.53	   -61.23	   -43.77	   -16.88	  0
18:23:19.5207	   -62.08	   -51.21	   -16.02	  -125.03	   197.98	   -63.80	   -45.20	   -17.45	  0
18:23:19.5207	   -66.95	   -54.93	   -29.18	  -127.89	   220.58	   -65.80	   -47.21	   -18.31	  0
18:23:19.5236	   -70.95	   -57.22	   -42.63	  -127.60	   240.04	   -66.95	   -50.07	   -20.03	  0
18:23:19.5236	   -74.10	   -59.22	   -48.07	  -127.89	   250.91	   -68.09	   -52.36	   -21.46	  0
18:23:19.5236	   -76.39	   -60.65	   -45.20	  -119.59	   256.92	   -69.52	   -50.35	   -21.46	  0
18:23:19.5236	   -80.39	   -63.80	   -44.35	   -96.42	   262.36	   -73.24	   -48.35	   -22.89	  0
18:23:19.5294	   -84.40	   -67.52	   -57.79	   -98.99	   247.19	   -77.25	   -59.22	   -33.19	  0
18:23:19.5294	   -90.41	   -73.53	   -58.65	   -88.69	   242.90	   -81.54	   -59.80	   -36.91	  0
18:23:19.5294	   -92.41	   -75.82	   -58.94	   -82.11	   245.48	   -82.68	   -63.80	   -40.34	  0
18:23:19.5294	   -90.98	   -74.96	   -52.93	   -75.24	   250.05	   -79.54	   -60.37	   -37.48	  0
18:23:19.5349	   -88.69	   -73.53	   -46.92	   -65.52	   269.22	   -76.39	   -57.51	   -33.76	  0
18:23:19.5349	   -86.12	   -71.53	   -43.77	   -71.53	   259.78	   -73.24	   -54.07	   -30.90	  0
18:23:19.5349	   -87.26	   -73.24	   -28.90	   -54.36	   246.62	   -73.53	   -43.77	   -24.89	  0
18:23:19.5359	   -87.55	   -73.53	   -31.76	   -51.50	   230.60	   -74.96	   -49.21	   -29.75	  0
18:23:19.5379	   -86.98	   -72.96	   -29.18	   -41.48	   222.30	   -75.24	   -49.78	   -31.47	  0
18:23:19.5379	   -83.26	   -69.24	   -35.19	   -42.34	   214.58	   -73.53	   -55.50	   -35.19	  0
18:23:19.5389	   -82.11	   -67.52	   -30.61	   -27.47	   214.29	   -72.96	   -52.36	   -32.04	  0
18:23:19.5389	   -78.11	   -63.80	   -31.76	   -12.59	   210.29	   -71.81	   -55.79	   -34.05	  0
18:23:19.5435	   -71.24	   -58.36	   -36.34	   -23.75	   192.26	   -68.09	   -63.80	   -38.91	  0
